Yatova	Yátova	http://fr.dbpedia.org/resource/Yátova
Yátova	Yátova	http://fr.dbpedia.org/resource/Yátova
Iàtova	Yátova	http://fr.dbpedia.org/resource/Yátova
Yoncq (riviere)	Yoncq (rivière)	http://fr.dbpedia.org/resource/Yoncq_(rivière)
Yoncq (rivière)	Yoncq (rivière)	http://fr.dbpedia.org/resource/Yoncq_(rivière)
Yzeron (riviere)	Yzeron (rivière)	http://fr.dbpedia.org/resource/Yzeron_(rivière)
Yzeron (rivière)	Yzeron (rivière)	http://fr.dbpedia.org/resource/Yzeron_(rivière)
Yankton	Yankton	http://fr.dbpedia.org/resource/Yankton
Yungay (Pérou)	Yungay (Pérou)	http://fr.dbpedia.org/resource/Yungay_(Pérou)
Yakima Sun Dome	Yakima SunDome	http://fr.dbpedia.org/resource/Yakima_SunDome
Yakima SunDome	Yakima SunDome	http://fr.dbpedia.org/resource/Yakima_SunDome
New Yankee Stadium	Yankee Stadium	http://fr.dbpedia.org/resource/Yankee_Stadium
Yankee Stadium	Yankee Stadium	http://fr.dbpedia.org/resource/Yankee_Stadium
Ye (Myanmar)	Ye (Birmanie)	http://fr.dbpedia.org/resource/Ye_(Birmanie)
Ye (Birmanie)	Ye (Birmanie)	http://fr.dbpedia.org/resource/Ye_(Birmanie)
York (Australie occidentale)	York (Australie-Occidentale)	http://fr.dbpedia.org/resource/York_(Australie-Occidentale)
York (Australie-Occidentale)	York (Australie-Occidentale)	http://fr.dbpedia.org/resource/York_(Australie-Occidentale)
Yecla	Yecla	http://fr.dbpedia.org/resource/Yecla
Yenangyaung	Yenangyaung	http://fr.dbpedia.org/resource/Yenangyaung
Yenda	Yenda	http://fr.dbpedia.org/resource/Yenda
Yom (rivière)	Yom (rivière)	http://fr.dbpedia.org/resource/Yom_(rivière)
Yumbulagang	Yumbulagang	http://fr.dbpedia.org/resource/Yumbulagang
Yang-Yang	Yang-Yang	http://fr.dbpedia.org/resource/Yang-Yang
Yguyatta	Ygyatta	http://fr.dbpedia.org/resource/Ygyatta
Ygyatta	Ygyatta	http://fr.dbpedia.org/resource/Ygyatta
Ыгыатта	Ygyatta	http://fr.dbpedia.org/resource/Ygyatta
Yebra de Basa	Yebra de Basa	http://fr.dbpedia.org/resource/Yebra_de_Basa
Yekepa	Yekepa	http://fr.dbpedia.org/resource/Yekepa
Yeste	Yeste	http://fr.dbpedia.org/resource/Yeste
Yining	Yining	http://fr.dbpedia.org/resource/Yining
York River (Virginie)	York River (Virginie)	http://fr.dbpedia.org/resource/York_River_(Virginie)
Yéréré	Yéréré	http://fr.dbpedia.org/resource/Yéréré
Yésero	Yésero	http://fr.dbpedia.org/resource/Yésero
Yamdrok Tso	Yamdrok-Tso	http://fr.dbpedia.org/resource/Yamdrok-Tso
Yamdrok-Tso	Yamdrok-Tso	http://fr.dbpedia.org/resource/Yamdrok-Tso
Yazgulem	Yazgoulem	http://fr.dbpedia.org/resource/Yazgoulem
Yazgoulem	Yazgoulem	http://fr.dbpedia.org/resource/Yazgoulem
Égée (Turquie)	Yumurtalık	http://fr.dbpedia.org/resource/Yumurtalık
Yumurtalık	Yumurtalık	http://fr.dbpedia.org/resource/Yumurtalık
Ajuzzo	Yumurtalık	http://fr.dbpedia.org/resource/Yumurtalık
Yumurtalik	Yumurtalık	http://fr.dbpedia.org/resource/Yumurtalık
Aigéai (Cilicie)	Yumurtalık	http://fr.dbpedia.org/resource/Yumurtalık
Lajazzo	Yumurtalık	http://fr.dbpedia.org/resource/Yumurtalık
Égée (Ayash)	Yumurtalık	http://fr.dbpedia.org/resource/Yumurtalık
Basse-Yutz	Yutz	http://fr.dbpedia.org/resource/Yutz
Yutz	Yutz	http://fr.dbpedia.org/resource/Yutz
Haute-Yutz	Yutz	http://fr.dbpedia.org/resource/Yutz
Yegounovtse	Yégounovtsé	http://fr.dbpedia.org/resource/Yégounovtsé
Yégounovtsé	Yégounovtsé	http://fr.dbpedia.org/resource/Yégounovtsé
Yadkinville	Yadkinville	http://fr.dbpedia.org/resource/Yadkinville
Yaghnob	Yaghnob	http://fr.dbpedia.org/resource/Yaghnob
Yanceyville	Yanceyville	http://fr.dbpedia.org/resource/Yanceyville
Yarra Glen (Victoria)	Yarra Glen (Victoria)	http://fr.dbpedia.org/resource/Yarra_Glen_(Victoria)
Yates Center (Kansas)	Yates Center (Kansas)	http://fr.dbpedia.org/resource/Yates_Center_(Kansas)
York (Caroline du Sud)	York (Caroline du Sud)	http://fr.dbpedia.org/resource/York_(Caroline_du_Sud)
York Theatre Royal	York Theatre Royal	http://fr.dbpedia.org/resource/York_Theatre_Royal
Youdoma	Youdoma	http://fr.dbpedia.org/resource/Youdoma
Yu Shan	Yu Shan	http://fr.dbpedia.org/resource/Yu_Shan
