Falmouth, Cornouailles	Falmouth (Cornouailles)	http://fr.dbpedia.org/resource/Falmouth_(Cornouailles)
Falmouth (Cornouailles)	Falmouth (Cornouailles)	http://fr.dbpedia.org/resource/Falmouth_(Cornouailles)
Ferraz De Vasconcelos	Ferraz de Vasconcelos	http://fr.dbpedia.org/resource/Ferraz_de_Vasconcelos
Ferraz de Vasconcelos	Ferraz de Vasconcelos	http://fr.dbpedia.org/resource/Ferraz_de_Vasconcelos
Ferraz de vasconcelos	Ferraz de Vasconcelos	http://fr.dbpedia.org/resource/Ferraz_de_Vasconcelos
Finley (Dakota Du Nord)	Finley (Dakota du Nord)	http://fr.dbpedia.org/resource/Finley_(Dakota_du_Nord)
Finley (Dakota du Nord)	Finley (Dakota du Nord)	http://fr.dbpedia.org/resource/Finley_(Dakota_du_Nord)
Finley (dakota du nord)	Finley (Dakota du Nord)	http://fr.dbpedia.org/resource/Finley_(Dakota_du_Nord)
Fitzroy (fleuve)	Fitzroy (fleuve du Queensland)	http://fr.dbpedia.org/resource/Fitzroy_(fleuve_du_Queensland)
Fitzroy (fleuve du Queensland)	Fitzroy (fleuve du Queensland)	http://fr.dbpedia.org/resource/Fitzroy_(fleuve_du_Queensland)
Fitzroy (fleuve Queensland)	Fitzroy (fleuve du Queensland)	http://fr.dbpedia.org/resource/Fitzroy_(fleuve_du_Queensland)
Scharmer Ae	Fivel	http://fr.dbpedia.org/resource/Fivel
Fivel	Fivel	http://fr.dbpedia.org/resource/Fivel
Slochter Ae	Fivel	http://fr.dbpedia.org/resource/Fivel
Ten Poster Ae	Fivel	http://fr.dbpedia.org/resource/Fivel
Westeremdermaar	Fivel	http://fr.dbpedia.org/resource/Fivel
Woltersumer Ae	Fivel	http://fr.dbpedia.org/resource/Fivel
Zeemsloot	Fivel	http://fr.dbpedia.org/resource/Fivel
Flatey (Breidafjordur)	Flatey (Breiðafjörður)	http://fr.dbpedia.org/resource/Flatey_(Breiðafjörður)
Flatey (Breiðafjörður)	Flatey (Breiðafjörður)	http://fr.dbpedia.org/resource/Flatey_(Breiðafjörður)
Flatey (Breiðafjorður)	Flatey (Breiðafjörður)	http://fr.dbpedia.org/resource/Flatey_(Breiðafjörður)
Forst-Langenbuhl	Forst-Längenbühl	http://fr.dbpedia.org/resource/Forst-Längenbühl
Forst-Längenbühl	Forst-Längenbühl	http://fr.dbpedia.org/resource/Forst-Längenbühl
Forst-längenbühl	Forst-Längenbühl	http://fr.dbpedia.org/resource/Forst-Längenbühl
Fort du Chapus	Fort Louvois	http://fr.dbpedia.org/resource/Fort_Louvois
Fort Louvois	Fort Louvois	http://fr.dbpedia.org/resource/Fort_Louvois
Fort Mc Henry	Fort McHenry	http://fr.dbpedia.org/resource/Fort_McHenry
Fort McHenry	Fort McHenry	http://fr.dbpedia.org/resource/Fort_McHenry
Fort Medoc	Fort Médoc	http://fr.dbpedia.org/resource/Fort_Médoc
Fort Médoc	Fort Médoc	http://fr.dbpedia.org/resource/Fort_Médoc
Fort-Sainte-Thérèse	Fort Sainte-Thérèse	http://fr.dbpedia.org/resource/Fort_Sainte-Thérèse
Fort Sainte-Thérèse	Fort Sainte-Thérèse	http://fr.dbpedia.org/resource/Fort_Sainte-Thérèse
Fort Sainte-Therese	Fort Sainte-Thérèse	http://fr.dbpedia.org/resource/Fort_Sainte-Thérèse
Fort sainte-thérèse	Fort Sainte-Thérèse	http://fr.dbpedia.org/resource/Fort_Sainte-Thérèse
Fort De Condé	Fort de Condé	http://fr.dbpedia.org/resource/Fort_de_Condé
Fort de Condé	Fort de Condé	http://fr.dbpedia.org/resource/Fort_de_Condé
Fort de Conde	Fort de Condé	http://fr.dbpedia.org/resource/Fort_de_Condé
Fort de Condé-sur-Aisne	Fort de Condé	http://fr.dbpedia.org/resource/Fort_de_Condé
Fort de condé	Fort de Condé	http://fr.dbpedia.org/resource/Fort_de_Condé
Forteresse De Golubac	Forteresse de Golubac	http://fr.dbpedia.org/resource/Forteresse_de_Golubac
Forteresse de Golubac	Forteresse de Golubac	http://fr.dbpedia.org/resource/Forteresse_de_Golubac
Forteresse de golubac	Forteresse de Golubac	http://fr.dbpedia.org/resource/Forteresse_de_Golubac
Burg Wildenstein (Leibertingen)	Forteresse de Wildenstein	http://fr.dbpedia.org/resource/Forteresse_de_Wildenstein
Forteresse de Wildenstein	Forteresse de Wildenstein	http://fr.dbpedia.org/resource/Forteresse_de_Wildenstein
Forteresses Daces Des Monts D'Orastie	Forteresses daces des monts d'Orastie	http://fr.dbpedia.org/resource/Forteresses_daces_des_monts_d'Orastie
Forteresses daces des monts d'Orastie	Forteresses daces des monts d'Orastie	http://fr.dbpedia.org/resource/Forteresses_daces_des_monts_d'Orastie
