Iles de la Reine-Charlotte	Haida Gwaii	http://fr.dbpedia.org/resource/Haida_Gwaii
Haida Gwaii	Haida Gwaii	http://fr.dbpedia.org/resource/Haida_Gwaii
Îles de la Reine-Charlotte	Haida Gwaii	http://fr.dbpedia.org/resource/Haida_Gwaii
Îles de la Reine Charlotte	Haida Gwaii	http://fr.dbpedia.org/resource/Haida_Gwaii
Îles de la reine-charlotte	Haida Gwaii	http://fr.dbpedia.org/resource/Haida_Gwaii
Hall Pionir	Hala Pionir	http://fr.dbpedia.org/resource/Hala_Pionir
Hala Pionir	Hala Pionir	http://fr.dbpedia.org/resource/Hala_Pionir
Halle Pionir	Hala Pionir	http://fr.dbpedia.org/resource/Hala_Pionir
Pionir Hall	Hala Pionir	http://fr.dbpedia.org/resource/Hala_Pionir
Bois du Roi	Haut-Folin	http://fr.dbpedia.org/resource/Haut-Folin
Haut-Folin	Haut-Folin	http://fr.dbpedia.org/resource/Haut-Folin
Haut Folin	Haut-Folin	http://fr.dbpedia.org/resource/Haut-Folin
Nepean River	Hawkesbury River	http://fr.dbpedia.org/resource/Hawkesbury_River
Hawkesbury River	Hawkesbury River	http://fr.dbpedia.org/resource/Hawkesbury_River
Hawley, Kent	Hawley (Kent)	http://fr.dbpedia.org/resource/Hawley_(Kent)
Hawley (Kent)	Hawley (Kent)	http://fr.dbpedia.org/resource/Hawley_(Kent)
Hawley, Texas	Hawley (Texas)	http://fr.dbpedia.org/resource/Hawley_(Texas)
Hawley (Texas)	Hawley (Texas)	http://fr.dbpedia.org/resource/Hawley_(Texas)
Heirin-Ji	Heirin-ji	http://fr.dbpedia.org/resource/Heirin-ji
Heirin-ji	Heirin-ji	http://fr.dbpedia.org/resource/Heirin-ji
Herdwangen-Schonach	Herdwangen-Schönach	http://fr.dbpedia.org/resource/Herdwangen-Schönach
Herdwangen-Schönach	Herdwangen-Schönach	http://fr.dbpedia.org/resource/Herdwangen-Schönach
Herdwangen-schönach	Herdwangen-Schönach	http://fr.dbpedia.org/resource/Herdwangen-Schönach
État d'Ukraine	Hetmanat	http://fr.dbpedia.org/resource/Hetmanat
Hetmanat	Hetmanat	http://fr.dbpedia.org/resource/Hetmanat
État ukrainien	Hetmanat	http://fr.dbpedia.org/resource/Hetmanat
Hettinger (dakota du nord)	Hettinger (Dakota du Nord)	http://fr.dbpedia.org/resource/Hettinger_(Dakota_du_Nord)
Hettinger (Dakota du Nord)	Hettinger (Dakota du Nord)	http://fr.dbpedia.org/resource/Hettinger_(Dakota_du_Nord)
Hialeah (Floride)	Hialeah	http://fr.dbpedia.org/resource/Hialeah
Hialeah	Hialeah	http://fr.dbpedia.org/resource/Hialeah
