Galerie Nationale D'Arménie	Galerie nationale d'Arménie	http://fr.dbpedia.org/resource/Galerie_nationale_d'Arménie
Galerie nationale d'Arménie	Galerie nationale d'Arménie	http://fr.dbpedia.org/resource/Galerie_nationale_d'Arménie
Galerie nationale d'Armenie	Galerie nationale d'Arménie	http://fr.dbpedia.org/resource/Galerie_nationale_d'Arménie
Galerie nationale d'arménie	Galerie nationale d'Arménie	http://fr.dbpedia.org/resource/Galerie_nationale_d'Arménie
Gweedore	Gaoth Dobhair	http://fr.dbpedia.org/resource/Gaoth_Dobhair
Gaoth Dobhair	Gaoth Dobhair	http://fr.dbpedia.org/resource/Gaoth_Dobhair
Darmstadt Hauptbahnhof	Gare centrale de Darmstadt	http://fr.dbpedia.org/resource/Gare_centrale_de_Darmstadt
Gare centrale de Darmstadt	Gare centrale de Darmstadt	http://fr.dbpedia.org/resource/Gare_centrale_de_Darmstadt
Darmstadt Hbf	Gare centrale de Darmstadt	http://fr.dbpedia.org/resource/Gare_centrale_de_Darmstadt
Gare Centrale De Darmstadt	Gare centrale de Darmstadt	http://fr.dbpedia.org/resource/Gare_centrale_de_Darmstadt
Gare Centrale de Darmstadt	Gare centrale de Darmstadt	http://fr.dbpedia.org/resource/Gare_centrale_de_Darmstadt
Gare centrale de darmstadt	Gare centrale de Darmstadt	http://fr.dbpedia.org/resource/Gare_centrale_de_Darmstadt
Gare de Darmstadt Hbf	Gare centrale de Darmstadt	http://fr.dbpedia.org/resource/Gare_centrale_de_Darmstadt
Dusseldorf Hauptbahnhof	Gare centrale de Düsseldorf	http://fr.dbpedia.org/resource/Gare_centrale_de_Düsseldorf
Gare centrale de Düsseldorf	Gare centrale de Düsseldorf	http://fr.dbpedia.org/resource/Gare_centrale_de_Düsseldorf
Düsseldorf Hauptbahnhof	Gare centrale de Düsseldorf	http://fr.dbpedia.org/resource/Gare_centrale_de_Düsseldorf
Düsseldorf Hbf	Gare centrale de Düsseldorf	http://fr.dbpedia.org/resource/Gare_centrale_de_Düsseldorf
Gare de Düsseldorf Hbf	Gare centrale de Düsseldorf	http://fr.dbpedia.org/resource/Gare_centrale_de_Düsseldorf
Gare Centrale De Zurich	Gare centrale de Zurich	http://fr.dbpedia.org/resource/Gare_centrale_de_Zurich
Gare centrale de Zurich	Gare centrale de Zurich	http://fr.dbpedia.org/resource/Gare_centrale_de_Zurich
Gare centrale de zurich	Gare centrale de Zurich	http://fr.dbpedia.org/resource/Gare_centrale_de_Zurich
Zurich HB	Gare centrale de Zurich	http://fr.dbpedia.org/resource/Gare_centrale_de_Zurich
Zurich Hauptbahnhof	Gare centrale de Zurich	http://fr.dbpedia.org/resource/Gare_centrale_de_Zurich
Zürich HB	Gare centrale de Zurich	http://fr.dbpedia.org/resource/Gare_centrale_de_Zurich
Zürich Hauptbahnhof	Gare centrale de Zurich	http://fr.dbpedia.org/resource/Gare_centrale_de_Zurich
Gare d'Angouleme	Gare d'Angoulême	http://fr.dbpedia.org/resource/Gare_d'Angoulême
Gare d'Angoulême	Gare d'Angoulême	http://fr.dbpedia.org/resource/Gare_d'Angoulême
Gare D'Antibes-Ville	Gare d'Antibes	http://fr.dbpedia.org/resource/Gare_d'Antibes
Gare d'Antibes	Gare d'Antibes	http://fr.dbpedia.org/resource/Gare_d'Antibes
Gare d'Antibes-Ville	Gare d'Antibes	http://fr.dbpedia.org/resource/Gare_d'Antibes
Gare d'antibes-ville	Gare d'Antibes	http://fr.dbpedia.org/resource/Gare_d'Antibes
Gare De Bourg-En-Bresse	Gare de Bourg-en-Bresse	http://fr.dbpedia.org/resource/Gare_de_Bourg-en-Bresse
Gare de Bourg-en-Bresse	Gare de Bourg-en-Bresse	http://fr.dbpedia.org/resource/Gare_de_Bourg-en-Bresse
Gare de bourg-en-bresse	Gare de Bourg-en-Bresse	http://fr.dbpedia.org/resource/Gare_de_Bourg-en-Bresse
Bahnhof Kassel-Wilhelmshöhe	Gare de Cassel-Wilhelmshöhe	http://fr.dbpedia.org/resource/Gare_de_Cassel-Wilhelmshöhe
