Nagaokakyo (ville)	Nagaokakyō (Kyoto)	http://fr.dbpedia.org/resource/Nagaokakyō_(Kyoto)
Nagaokakyō (Kyoto)	Nagaokakyō (Kyoto)	http://fr.dbpedia.org/resource/Nagaokakyō_(Kyoto)
Nagaokakyoshi	Nagaokakyō (Kyoto)	http://fr.dbpedia.org/resource/Nagaokakyō_(Kyoto)
Nagaokakyō (Kyōto)	Nagaokakyō (Kyoto)	http://fr.dbpedia.org/resource/Nagaokakyō_(Kyoto)
Nagaokakyō (ville)	Nagaokakyō (Kyoto)	http://fr.dbpedia.org/resource/Nagaokakyō_(Kyoto)
Nagaokakyōshi	Nagaokakyō (Kyoto)	http://fr.dbpedia.org/resource/Nagaokakyō_(Kyoto)
Napoleon (dakota du nord)	Napoleon (Dakota du Nord)	http://fr.dbpedia.org/resource/Napoleon_(Dakota_du_Nord)
Napoleon (Dakota du Nord)	Napoleon (Dakota du Nord)	http://fr.dbpedia.org/resource/Napoleon_(Dakota_du_Nord)
Boire Field	Nashua (New Hampshire)	http://fr.dbpedia.org/resource/Nashua_(New_Hampshire)
Nashua (New Hampshire)	Nashua (New Hampshire)	http://fr.dbpedia.org/resource/Nashua_(New_Hampshire)
Nashua Municipal Airport	Nashua (New Hampshire)	http://fr.dbpedia.org/resource/Nashua_(New_Hampshire)
Nasari	Nasrides	http://fr.dbpedia.org/resource/Nasrides
Nasrides	Nasrides	http://fr.dbpedia.org/resource/Nasrides
Nasride	Nasrides	http://fr.dbpedia.org/resource/Nasrides
Nazari	Nasrides	http://fr.dbpedia.org/resource/Nasrides
Nazaris	Nasrides	http://fr.dbpedia.org/resource/Nasrides
Nazarí	Nasrides	http://fr.dbpedia.org/resource/Nasrides
Émirat de Grenade	Nasrides	http://fr.dbpedia.org/resource/Nasrides
Navirai	Naviraí	http://fr.dbpedia.org/resource/Naviraí
Naviraí	Naviraí	http://fr.dbpedia.org/resource/Naviraí
Ness (rivière)	Ness (fleuve)	http://fr.dbpedia.org/resource/Ness_(fleuve)
Ness (fleuve)	Ness (fleuve)	http://fr.dbpedia.org/resource/Ness_(fleuve)
River Ness	Ness (fleuve)	http://fr.dbpedia.org/resource/Ness_(fleuve)
Neuville (Rhône)	Neuville-sur-Saône	http://fr.dbpedia.org/resource/Neuville-sur-Saône
Neuville-sur-Saône	Neuville-sur-Saône	http://fr.dbpedia.org/resource/Neuville-sur-Saône
Neuville-Sur-Saône	Neuville-sur-Saône	http://fr.dbpedia.org/resource/Neuville-sur-Saône
Neuville-sur-Saone	Neuville-sur-Saône	http://fr.dbpedia.org/resource/Neuville-sur-Saône
Neuville-sur-saône	Neuville-sur-Saône	http://fr.dbpedia.org/resource/Neuville-sur-Saône
Neuville sur Saône	Neuville-sur-Saône	http://fr.dbpedia.org/resource/Neuville-sur-Saône
New Museum Of Contemporary Art	New Museum of Contemporary Art	http://fr.dbpedia.org/resource/New_Museum_of_Contemporary_Art
New Museum of Contemporary Art	New Museum of Contemporary Art	http://fr.dbpedia.org/resource/New_Museum_of_Contemporary_Art
New museum of contemporary art	New Museum of Contemporary Art	http://fr.dbpedia.org/resource/New_Museum_of_Contemporary_Art
New Rockford (Dakota du Nord)	New Rockford	http://fr.dbpedia.org/resource/New_Rockford
New Rockford	New Rockford	http://fr.dbpedia.org/resource/New_Rockford
Nilopolis	Nilópolis	http://fr.dbpedia.org/resource/Nilópolis
Nilópolis	Nilópolis	http://fr.dbpedia.org/resource/Nilópolis
Département du Nord	Nord (département français)	http://fr.dbpedia.org/resource/Nord_(département_français)
Nord (département français)	Nord (département français)	http://fr.dbpedia.org/resource/Nord_(département_français)
Nord (département de France)	Nord (département français)	http://fr.dbpedia.org/resource/Nord_(département_français)
Norden (Ostfriesland)	Norden	http://fr.dbpedia.org/resource/Norden
Norden	Norden	http://fr.dbpedia.org/resource/Norden
Nossa senhora do socorro	Nossa Senhora do Socorro	http://fr.dbpedia.org/resource/Nossa_Senhora_do_Socorro
Nossa Senhora do Socorro	Nossa Senhora do Socorro	http://fr.dbpedia.org/resource/Nossa_Senhora_do_Socorro
Nosy Marosy	Nosy Mangabe	http://fr.dbpedia.org/resource/Nosy_Mangabe
Nosy Mangabe	Nosy Mangabe	http://fr.dbpedia.org/resource/Nosy_Mangabe
Île Marose	Nosy Mangabe	http://fr.dbpedia.org/resource/Nosy_Mangabe
Île Marosy	Nosy Mangabe	http://fr.dbpedia.org/resource/Nosy_Mangabe
Île Marotte	Nosy Mangabe	http://fr.dbpedia.org/resource/Nosy_Mangabe
Novetlè	Novelé	http://fr.dbpedia.org/resource/Novelé
Novelé	Novelé	http://fr.dbpedia.org/resource/Novelé
Novetlé	Novelé	http://fr.dbpedia.org/resource/Novelé
Novele	Novelé	http://fr.dbpedia.org/resource/Novelé
Nistos (station de sports d'hiver)	Nistos (station)	http://fr.dbpedia.org/resource/Nistos_(station)
Nistos (station)	Nistos (station)	http://fr.dbpedia.org/resource/Nistos_(station)
Nistos Cap Nestès	Nistos (station)	http://fr.dbpedia.org/resource/Nistos_(station)
Longeborgne	Notre-Dame de Longeborgne	http://fr.dbpedia.org/resource/Notre-Dame_de_Longeborgne
Notre-Dame de Longeborgne	Notre-Dame de Longeborgne	http://fr.dbpedia.org/resource/Notre-Dame_de_Longeborgne
Nahr Abou Moussa	Nahr el-Bared	http://fr.dbpedia.org/resource/Nahr_el-Bared
Nahr el-Bared	Nahr el-Bared	http://fr.dbpedia.org/resource/Nahr_el-Bared
Notre-dame-des-langueurs	Notre-Dame-des-Langueurs	http://fr.dbpedia.org/resource/Notre-Dame-des-Langueurs
Notre-Dame-des-Langueurs	Notre-Dame-des-Langueurs	http://fr.dbpedia.org/resource/Notre-Dame-des-Langueurs
Notre-dame de cocherel	Notre-Dame de Cocherel	http://fr.dbpedia.org/resource/Notre-Dame_de_Cocherel
Notre-Dame de Cocherel	Notre-Dame de Cocherel	http://fr.dbpedia.org/resource/Notre-Dame_de_Cocherel
Nievre d'Arzembouy	Nièvre d'Arzembouy	http://fr.dbpedia.org/resource/Nièvre_d'Arzembouy
Nièvre d'Arzembouy	Nièvre d'Arzembouy	http://fr.dbpedia.org/resource/Nièvre_d'Arzembouy
Nistos-Cap Nestès	Nistos (station)	http://fr.dbpedia.org/resource/Nistos_(station)
Nahr al-Bared	Nahr el-Bared	http://fr.dbpedia.org/resource/Nahr_el-Bared
Notre Dame des Langueurs	Notre-Dame-des-Langueurs	http://fr.dbpedia.org/resource/Notre-Dame-des-Langueurs
Najafabad	Najafabad	http://fr.dbpedia.org/resource/Najafabad
Naples (Maine)	Naples (Maine)	http://fr.dbpedia.org/resource/Naples_(Maine)
Naples (Texas)	Naples (Texas)	http://fr.dbpedia.org/resource/Naples_(Texas)
Neckarzimmern	Neckarzimmern	http://fr.dbpedia.org/resource/Neckarzimmern
Needles (Black Hills)	Needles (Black Hills)	http://fr.dbpedia.org/resource/Needles_(Black_Hills)
Neufra	Neufra	http://fr.dbpedia.org/resource/Neufra
Neuleiningen	Neuleiningen	http://fr.dbpedia.org/resource/Neuleiningen
Neuné	Neuné	http://fr.dbpedia.org/resource/Neuné
Neustrelitz	Neustrelitz	http://fr.dbpedia.org/resource/Neustrelitz
New Las Vegas Arena	New Las Vegas Arena	http://fr.dbpedia.org/resource/New_Las_Vegas_Arena
Nixa	Nixa	http://fr.dbpedia.org/resource/Nixa
Nordkirchen	Nordkirchen	http://fr.dbpedia.org/resource/Nordkirchen
Nova Andradina	Nova Andradina	http://fr.dbpedia.org/resource/Nova_Andradina
Novo Hamburgo	Novo Hamburgo	http://fr.dbpedia.org/resource/Novo_Hamburgo
Nulato	Nulato	http://fr.dbpedia.org/resource/Nulato
Nant d'Avril	Nant d'Avril	http://fr.dbpedia.org/resource/Nant_d'Avril
Narais	Narais	http://fr.dbpedia.org/resource/Narais
Noue (affluent de la Garonne)	Noue (affluent de la Garonne)	http://fr.dbpedia.org/resource/Noue_(affluent_de_la_Garonne)
Alliance Bank Stadium	NBT Bank Stadium	http://fr.dbpedia.org/resource/NBT_Bank_Stadium
NBT Bank Stadium	NBT Bank Stadium	http://fr.dbpedia.org/resource/NBT_Bank_Stadium
P&C Stadium	NBT Bank Stadium	http://fr.dbpedia.org/resource/NBT_Bank_Stadium
Naron	Narón	http://fr.dbpedia.org/resource/Narón
Narón	Narón	http://fr.dbpedia.org/resource/Narón
National Sport Stadium of Zimbabwe	National Sports Stadium (Zimbabwe)	http://fr.dbpedia.org/resource/National_Sports_Stadium_(Zimbabwe)
National Sports Stadium (Zimbabwe)	National Sports Stadium (Zimbabwe)	http://fr.dbpedia.org/resource/National_Sports_Stadium_(Zimbabwe)
Naivasha	Naivasha	http://fr.dbpedia.org/resource/Naivasha
Nan (rivière)	Nan (rivière)	http://fr.dbpedia.org/resource/Nan_(rivière)
Nanyuki	Nanyuki	http://fr.dbpedia.org/resource/Nanyuki
Naro Moru	Naro Moru	http://fr.dbpedia.org/resource/Naro_Moru
Navacerrada	Navacerrada	http://fr.dbpedia.org/resource/Navacerrada
Neilston	Neilston	http://fr.dbpedia.org/resource/Neilston
Nengonengo	Nengo Nengo	http://fr.dbpedia.org/resource/Nengo_Nengo
Nengo Nengo	Nengo Nengo	http://fr.dbpedia.org/resource/Nengo_Nengo
Nieul-le-dolent	Nieul-le-Dolent	http://fr.dbpedia.org/resource/Nieul-le-Dolent
Nieul-le-Dolent	Nieul-le-Dolent	http://fr.dbpedia.org/resource/Nieul-le-Dolent
Nieul-Le-Dolent	Nieul-le-Dolent	http://fr.dbpedia.org/resource/Nieul-le-Dolent
Nikko Tosho-gu	Nikkō Tōshō-gū	http://fr.dbpedia.org/resource/Nikkō_Tōshō-gū
Nikkō Tōshō-gū	Nikkō Tōshō-gū	http://fr.dbpedia.org/resource/Nikkō_Tōshō-gū
Northam	Northam (Australie)	http://fr.dbpedia.org/resource/Northam_(Australie)
Northam (Australie)	Northam (Australie)	http://fr.dbpedia.org/resource/Northam_(Australie)
Gøta	Norðragøta	http://fr.dbpedia.org/resource/Norðragøta
Norðragøta	Norðragøta	http://fr.dbpedia.org/resource/Norðragøta
Nordragota	Norðragøta	http://fr.dbpedia.org/resource/Norðragøta
Noyelles-lez-Seclin	Noyelles-lès-Seclin	http://fr.dbpedia.org/resource/Noyelles-lès-Seclin
Noyelles-lès-Seclin	Noyelles-lès-Seclin	http://fr.dbpedia.org/resource/Noyelles-lès-Seclin
Noyelles-les-Seclin	Noyelles-lès-Seclin	http://fr.dbpedia.org/resource/Noyelles-lès-Seclin
Noyelles-lès-seclin	Noyelles-lès-Seclin	http://fr.dbpedia.org/resource/Noyelles-lès-Seclin
Noyelles-les-seclin	Noyelles-lès-Seclin	http://fr.dbpedia.org/resource/Noyelles-lès-Seclin
Nure (torrent)	Nure	http://fr.dbpedia.org/resource/Nure
Nure	Nure	http://fr.dbpedia.org/resource/Nure
Nil (rivière)	Nil (ruisseau)	http://fr.dbpedia.org/resource/Nil_(ruisseau)
Nil (ruisseau)	Nil (ruisseau)	http://fr.dbpedia.org/resource/Nil_(ruisseau)
Nil (cours d'eau)	Nil (ruisseau)	http://fr.dbpedia.org/resource/Nil_(ruisseau)
Nez de Boeuf	Nez de Bœuf	http://fr.dbpedia.org/resource/Nez_de_Bœuf
Nez de Bœuf	Nez de Bœuf	http://fr.dbpedia.org/resource/Nez_de_Bœuf
Neuhofen an der Ybbs	Neuhofen an der Ybbs	http://fr.dbpedia.org/resource/Neuhofen_an_der_Ybbs
Newport News (Virginie)	Newport News (Virginie)	http://fr.dbpedia.org/resource/Newport_News_(Virginie)
Nhât Lê	Nhât Lê	http://fr.dbpedia.org/resource/Nhât_Lê
Nordre Land	Nordre Land	http://fr.dbpedia.org/resource/Nordre_Land
Nowe Skalmierzyce	Nowe Skalmierzyce	http://fr.dbpedia.org/resource/Nowe_Skalmierzyce
Nunapitchuk	Nunapitchuk	http://fr.dbpedia.org/resource/Nunapitchuk
Nyngan	Nyngan	http://fr.dbpedia.org/resource/Nyngan
Neto (fleuve)	Neto (fleuve)	http://fr.dbpedia.org/resource/Neto_(fleuve)
Nevers Road	Nevers Road	http://fr.dbpedia.org/resource/Nevers_Road
Nko (rivière)	Nko (rivière)	http://fr.dbpedia.org/resource/Nko_(rivière)
Nukuloa	Nukuloa	http://fr.dbpedia.org/resource/Nukuloa
Nyemba (cours d'eau)	Nyemba (cours d'eau)	http://fr.dbpedia.org/resource/Nyemba_(cours_d'eau)
Nasîk	Nashik	http://fr.dbpedia.org/resource/Nashik
Nashik	Nashik	http://fr.dbpedia.org/resource/Nashik
Nasik	Nashik	http://fr.dbpedia.org/resource/Nashik
Nâsik	Nashik	http://fr.dbpedia.org/resource/Nashik
Navas del Madrono	Navas del Madroño	http://fr.dbpedia.org/resource/Navas_del_Madroño
Navas del Madroño	Navas del Madroño	http://fr.dbpedia.org/resource/Navas_del_Madroño
Neepawa (Manitoba)	Neepawa	http://fr.dbpedia.org/resource/Neepawa
Neepawa	Neepawa	http://fr.dbpedia.org/resource/Neepawa
Neisseaue	Neißeaue	http://fr.dbpedia.org/resource/Neißeaue
Neißeaue	Neißeaue	http://fr.dbpedia.org/resource/Neißeaue
Нера	Nera (Indiguirka)	http://fr.dbpedia.org/resource/Nera_(Indiguirka)
Nera (Indiguirka)	Nera (Indiguirka)	http://fr.dbpedia.org/resource/Nera_(Indiguirka)
Nera (Russie)	Nera (Indiguirka)	http://fr.dbpedia.org/resource/Nera_(Indiguirka)
Neukirchen/Erzgeb.	Neukirchen (Monts-Métallifères)	http://fr.dbpedia.org/resource/Neukirchen_(Monts-Métallifères)
Neukirchen (Monts-Métallifères)	Neukirchen (Monts-Métallifères)	http://fr.dbpedia.org/resource/Neukirchen_(Monts-Métallifères)
New Braunfels (Texas)	New Braunfels	http://fr.dbpedia.org/resource/New_Braunfels
New Braunfels	New Braunfels	http://fr.dbpedia.org/resource/New_Braunfels
New Richmond (Quebec)	New Richmond	http://fr.dbpedia.org/resource/New_Richmond
New Richmond	New Richmond	http://fr.dbpedia.org/resource/New_Richmond
New Richmond (Québec)	New Richmond	http://fr.dbpedia.org/resource/New_Richmond
Newport comté de Tipperary	Newport (Comté de Tipperary)	http://fr.dbpedia.org/resource/Newport_(Comté_de_Tipperary)
Newport (Comté de Tipperary)	Newport (Comté de Tipperary)	http://fr.dbpedia.org/resource/Newport_(Comté_de_Tipperary)
Niederdorf (Sachsen)	Niederdorf (Saxe)	http://fr.dbpedia.org/resource/Niederdorf_(Saxe)
Niederdorf (Saxe)	Niederdorf (Saxe)	http://fr.dbpedia.org/resource/Niederdorf_(Saxe)
Saint-Quentin-le-Petit (Orne)	Nocé	http://fr.dbpedia.org/resource/Nocé
Nocé	Nocé	http://fr.dbpedia.org/resource/Nocé
Yad Eliyahu	Nokia Arena	http://fr.dbpedia.org/resource/Nokia_Arena
Nokia Arena	Nokia Arena	http://fr.dbpedia.org/resource/Nokia_Arena
Yad Eliyahu Arena	Nokia Arena	http://fr.dbpedia.org/resource/Nokia_Arena
Nueva Andalucía	Nouvelle Andalousie	http://fr.dbpedia.org/resource/Nouvelle_Andalousie
Nouvelle Andalousie	Nouvelle Andalousie	http://fr.dbpedia.org/resource/Nouvelle_Andalousie
