Ironbridge Gorge	Vallée d'Ironbridge	http://fr.dbpedia.org/resource/Vallée_d'Ironbridge
Vallée d'Ironbridge	Vallée d'Ironbridge	http://fr.dbpedia.org/resource/Vallée_d'Ironbridge
Vallée d’Ironbridge	Vallée d'Ironbridge	http://fr.dbpedia.org/resource/Vallée_d'Ironbridge
Gorge d'Ironbridge	Vallée d'Ironbridge	http://fr.dbpedia.org/resource/Vallée_d'Ironbridge
Vallee d'Ironbridge	Vallée d'Ironbridge	http://fr.dbpedia.org/resource/Vallée_d'Ironbridge
Hveen	Ven (île)	http://fr.dbpedia.org/resource/Ven_(île)
Ven (île)	Ven (île)	http://fr.dbpedia.org/resource/Ven_(île)
Ven (ile)	Ven (île)	http://fr.dbpedia.org/resource/Ven_(île)
Vermillion, South Dakota	Vermillion (Dakota du Sud)	http://fr.dbpedia.org/resource/Vermillion_(Dakota_du_Sud)
Vermillion (Dakota du Sud)	Vermillion (Dakota du Sud)	http://fr.dbpedia.org/resource/Vermillion_(Dakota_du_Sud)
Vermillion (dakota du sud)	Vermillion (Dakota du Sud)	http://fr.dbpedia.org/resource/Vermillion_(Dakota_du_Sud)
Divonne (rivière)	Versoix (rivière)	http://fr.dbpedia.org/resource/Versoix_(rivière)
Versoix (rivière)	Versoix (rivière)	http://fr.dbpedia.org/resource/Versoix_(rivière)
Versoix (riviere)	Versoix (rivière)	http://fr.dbpedia.org/resource/Versoix_(rivière)
Memorial Coliseum (Portland)	Veterans Memorial Coliseum (Portland)	http://fr.dbpedia.org/resource/Veterans_Memorial_Coliseum_(Portland)
Veterans Memorial Coliseum (Portland)	Veterans Memorial Coliseum (Portland)	http://fr.dbpedia.org/resource/Veterans_Memorial_Coliseum_(Portland)
Villalar	Villalar de los Comuneros	http://fr.dbpedia.org/resource/Villalar_de_los_Comuneros
Villalar de los Comuneros	Villalar de los Comuneros	http://fr.dbpedia.org/resource/Villalar_de_los_Comuneros
Villalar de los comuneros	Villalar de los Comuneros	http://fr.dbpedia.org/resource/Villalar_de_los_Comuneros
Villanueva de la jara	Villanueva de la Jara	http://fr.dbpedia.org/resource/Villanueva_de_la_Jara
Villanueva de la Jara	Villanueva de la Jara	http://fr.dbpedia.org/resource/Villanueva_de_la_Jara
Vitória de santo antão	Vitória de Santo Antão	http://fr.dbpedia.org/resource/Vitória_de_Santo_Antão
Vitória de Santo Antão	Vitória de Santo Antão	http://fr.dbpedia.org/resource/Vitória_de_Santo_Antão
Vitoria de Santo Antao	Vitória de Santo Antão	http://fr.dbpedia.org/resource/Vitória_de_Santo_Antão
Varzea Paulista	Várzea Paulista	http://fr.dbpedia.org/resource/Várzea_Paulista
Várzea Paulista	Várzea Paulista	http://fr.dbpedia.org/resource/Várzea_Paulista
Vertesszolos	Vértesszőlős	http://fr.dbpedia.org/resource/Vértesszőlős
Vértesszőlős	Vértesszőlős	http://fr.dbpedia.org/resource/Vértesszőlős
Vertesszőlős	Vértesszőlős	http://fr.dbpedia.org/resource/Vértesszőlős
Villa Berthe ou La Hublotière	Villa Berthe	http://fr.dbpedia.org/resource/Villa_Berthe
Villa Berthe	Villa Berthe	http://fr.dbpedia.org/resource/Villa_Berthe
Valouse (affluent de l'ain)	Valouse (affluent de l'Ain)	http://fr.dbpedia.org/resource/Valouse_(affluent_de_l'Ain)
Valouse (affluent de l'Ain)	Valouse (affluent de l'Ain)	http://fr.dbpedia.org/resource/Valouse_(affluent_de_l'Ain)
Vacon (riviere)	Vacon (rivière)	http://fr.dbpedia.org/resource/Vacon_(rivière)
